X.chrom,start,stop,enhancer,Cerebellum,PrefrontalCortex
chr1,205987955,205989955,chr1_205988955_hg38,18.3333333333333,32.3333333333333
chr1,205993262,205995262,chr1_205994262_hg38,9,57
chr1,205999869,206007581,chr1_206003725_hg38,45,255.666666666667
chr1,206011467,206013569,chr1_206012518_hg38,9.66666666666667,17.6666666666667
chr1,20600343,20602343,chr1_20601343_hg38,7.33333333333333,11.6666666666667
chr1,206020495,206025317,chr1_206022906_hg38,27,24.3333333333333
chr1,2059257,2061307,chr1_2060282_hg38,732.666666666667,22
chr1,206029925,206032427,chr1_206031176_hg38,50,30
chr1,206034216,206040433,chr1_206037324_hg38,25.3333333333333,42
chr1,20602409,20605855,chr1_20604132_hg38,27,19.6666666666667
chr1,206040745,206042745,chr1_206041745_hg38,7.66666666666667,7
chr1,206046906,206054642,chr1_206050774_hg38,25.6666666666667,37.3333333333333
chr1,206054889,206056889,chr1_206055889_hg38,4.66666666666667,5.66666666666667
chr1,206065997,206068844,chr1_206067420_hg38,11.3333333333333,20
chr1,20607062,20609062,chr1_20608062_hg38,17.3333333333333,28.6666666666667
chr1,206081232,206083232,chr1_206082232_hg38,7.66666666666667,9.66666666666667
chr1,206111994,206114113,chr1_206113053_hg38,22.6666666666667,6.33333333333333
chr1,206115655,206119022,chr1_206117338_hg38,390,48.6666666666667
chr1,20611010,20615013,chr1_20613011_hg38,266.333333333333,54
chr1,206142589,206146347,chr1_206144468_hg38,362.333333333333,14.6666666666667
chr1,20615209,20617523,chr1_20616366_hg38,141.666666666667,48
chr1,206174574,206180322,chr1_206177448_hg38,153.666666666667,13
chr1,206180923,206182923,chr1_206181923_hg38,42,1.66666666666667
chr1,206202667,206206901,chr1_206204784_hg38,97.3333333333333,37.6666666666667
chr1,206300960,206302960,chr1_206301960_hg38,23.3333333333333,9.66666666666667
chr1,206306786,206308796,chr1_206307791_hg38,24,2
chr1,206311752,206313752,chr1_206312752_hg38,25.3333333333333,8.66666666666667
chr1,20632184,20635769,chr1_20633976_hg38,269.333333333333,175.666666666667
chr1,20636029,20638042,chr1_20637035_hg38,54,57
chr1,206380174,206382174,chr1_206381174_hg38,18,12
chr1,206415327,206417393,chr1_206416360_hg38,96.3333333333333,31.6666666666667
chr1,206426955,206431773,chr1_206429364_hg38,254.333333333333,56
chr1,206436821,206438821,chr1_206437821_hg38,127,23
chr1,206441372,206443389,chr1_206442380_hg38,167,26.6666666666667
chr1,206443832,206449078,chr1_206446455_hg38,821,99
chr1,206449500,206462407,chr1_206455953_hg38,1592,243
chr1,206462607,206466203,chr1_206464405_hg38,258.333333333333,99.6666666666667
chr1,206466554,206469337,chr1_206467945_hg38,236,73
chr1,206469425,206473988,chr1_206471706_hg38,379.666666666667,131.333333333333
chr1,206486730,206488730,chr1_206487730_hg38,19,26.6666666666667
chr1,206489675,206492411,chr1_206491043_hg38,54,38.6666666666667
chr1,206494423,206497640,chr1_206496031_hg38,29.3333333333333,41.6666666666667
chr1,206500220,206505038,chr1_206502629_hg38,23.3333333333333,64.3333333333333
chr1,206506078,206510176,chr1_206508127_hg38,79.6666666666667,138.333333333333
chr1,206511248,206515077,chr1_206513162_hg38,33,78.3333333333333
chr1,206517195,206519195,chr1_206518195_hg38,14.3333333333333,14.6666666666667
chr1,206519951,206522777,chr1_206521364_hg38,14.3333333333333,26
chr1,206525155,206527165,chr1_206526160_hg38,11.6666666666667,12.6666666666667
chr1,206534130,206538092,chr1_206536111_hg38,24.3333333333333,43
chr1,206539049,206542476,chr1_206540762_hg38,141.666666666667,65.6666666666667
chr1,206543794,206545794,chr1_206544794_hg38,21.6666666666667,21
chr1,206551383,206553383,chr1_206552383_hg38,16,23
chr1,206554587,206561440,chr1_206558013_hg38,363,281.666666666667
chr1,206562731,206564731,chr1_206563731_hg38,13,27.3333333333333
chr1,206573630,206584425,chr1_206579027_hg38,160.333333333333,253.333333333333
chr1,20657367,20659367,chr1_20658367_hg38,33.6666666666667,35
chr1,206585307,206589457,chr1_206587382_hg38,47.3333333333333,72.6666666666667
chr1,206589609,206591609,chr1_206590609_hg38,6,31.3333333333333
chr1,206595182,206597182,chr1_206596182_hg38,7.66666666666667,13
chr1,206611037,206613776,chr1_206612406_hg38,275.666666666667,113.333333333333
chr1,206632620,206636790,chr1_206634705_hg38,83,119
chr1,20659850,20667472,chr1_20663661_hg38,588.666666666667,212.333333333333
chr1,206657285,206661087,chr1_206659186_hg38,123.666666666667,50
chr1,206662867,206666683,chr1_206664775_hg38,77,49
chr1,206671372,206676353,chr1_206673862_hg38,21,61
chr1,206681492,206683492,chr1_206682492_hg38,13,17.6666666666667
chr1,206683575,206703462,chr1_206693518_hg38,1700.66666666667,541.666666666667
chr1,206703505,206708005,chr1_206705755_hg38,188.333333333333,149.666666666667
chr1,206712288,206718556,chr1_206715422_hg38,64.6666666666667,79.3333333333333
chr1,206722537,206725311,chr1_206723924_hg38,55,45
chr1,206732095,206735523,chr1_206733809_hg38,277.333333333333,33
chr1,206736648,206738689,chr1_206737668_hg38,50.3333333333333,28
chr1,206738909,206740909,chr1_206739909_hg38,14.6666666666667,17.6666666666667
chr1,206748596,206750596,chr1_206749596_hg38,7.66666666666667,7.66666666666667
chr1,206768071,206774080,chr1_206771075_hg38,29.3333333333333,94.6666666666667
chr1,206796021,206799148,chr1_206797584_hg38,11.3333333333333,8.33333333333333
chr1,206801929,206805223,chr1_206803576_hg38,6.66666666666667,13.6666666666667
chr1,206814259,206818184,chr1_206816221_hg38,5.33333333333333,14
chr1,206822948,206825398,chr1_206824173_hg38,6.66666666666667,12
chr1,206828849,206830849,chr1_206829849_hg38,5.66666666666667,5.66666666666667
chr1,206831953,206833953,chr1_206832953_hg38,7.33333333333333,17
chr1,20681773,20686847,chr1_20684310_hg38,62,252.333333333333
chr1,206846651,206848725,chr1_206847688_hg38,5.33333333333333,5.33333333333333
chr1,206864447,206866447,chr1_206865447_hg38,10,9
chr1,206889404,206892271,chr1_206890837_hg38,14.3333333333333,12.3333333333333
chr1,206894706,206897765,chr1_206896235_hg38,54.6666666666667,12.3333333333333
chr1,206902695,206904695,chr1_206903695_hg38,4.66666666666667,6
chr1,206908545,206910783,chr1_206909664_hg38,47.3333333333333,33.3333333333333
chr1,206917324,206928967,chr1_206923145_hg38,104.333333333333,107
chr1,206929193,206932059,chr1_206930626_hg38,27,25
chr1,206938203,206947994,chr1_206943098_hg38,29.3333333333333,28
chr1,206948099,206956674,chr1_206952386_hg38,34,50.6666666666667
chr1,206962910,206964910,chr1_206963910_hg38,7,10
chr1,206967860,206973579,chr1_206970719_hg38,19,27.3333333333333
chr1,20695241,20699305,chr1_20697273_hg38,388.666666666667,200.666666666667
chr1,207002028,207011755,chr1_207006891_hg38,35,74.6666666666667
chr1,207018088,207034339,chr1_207026213_hg38,63.6666666666667,219.333333333333
chr1,207049744,207060636,chr1_207055190_hg38,510.333333333333,470
chr1,207063633,207065653,chr1_207064643_hg38,9.66666666666667,42
chr1,207066396,207071547,chr1_207068971_hg38,20,97.6666666666667
chr1,207087416,207091953,chr1_207089684_hg38,9.33333333333333,17.6666666666667
chr1,207101093,207108798,chr1_207104945_hg38,10.3333333333333,15.3333333333333
chr1,20709553,20712786,chr1_20711169_hg38,77.3333333333333,132
chr1,207123828,207125828,chr1_207124828_hg38,7.66666666666667,5
chr1,207127320,207129367,chr1_207128343_hg38,4.33333333333333,3
chr1,207130513,207132513,chr1_207131513_hg38,5,2.33333333333333
chr1,207134121,207136121,chr1_207135121_hg38,4,7.66666666666667
chr1,207155338,207157338,chr1_207156338_hg38,4.33333333333333,1.33333333333333
chr1,207171596,207174074,chr1_207172835_hg38,4,10.6666666666667
chr1,20716949,20718949,chr1_20717949_hg38,35.6666666666667,41.6666666666667
chr1,207188497,207190497,chr1_207189497_hg38,3,6
chr1,207204281,207206721,chr1_207205501_hg38,7,9.66666666666667
chr1,207239274,207242659,chr1_207240966_hg38,4.66666666666667,12.6666666666667
chr1,20724899,20726899,chr1_20725899_hg38,47.3333333333333,29.3333333333333
chr1,207267876,207269876,chr1_207268876_hg38,4.66666666666667,7
chr1,2069117,2076288,chr1_2072702_hg38,1988.33333333333,376.666666666667
chr1,207280681,207284909,chr1_207282795_hg38,8.33333333333333,31
chr1,207297636,207299636,chr1_207298636_hg38,5,17.6666666666667
chr1,207308857,207313530,chr1_207311193_hg38,49.3333333333333,34
chr1,207315985,207323562,chr1_207319773_hg38,538,250.666666666667
chr1,20729491,20734574,chr1_20732032_hg38,245.666666666667,260
chr1,207332323,207334323,chr1_207333323_hg38,2.66666666666667,7.66666666666667
chr1,207334895,207338180,chr1_207336537_hg38,7,30.3333333333333
chr1,207345343,207347379,chr1_207346361_hg38,25.3333333333333,34.3333333333333
chr1,207396824,207403659,chr1_207400241_hg38,20.3333333333333,149
chr1,207406768,207409688,chr1_207408228_hg38,5.33333333333333,26.3333333333333
chr1,207411023,207416501,chr1_207413762_hg38,11,25
chr1,207424030,207426030,chr1_207425030_hg38,10.3333333333333,5.66666666666667
chr1,207429084,207431084,chr1_207430084_hg38,3.66666666666667,4
chr1,207453468,207455721,chr1_207454594_hg38,16.6666666666667,28.6666666666667
chr1,207457628,207459628,chr1_207458628_hg38,3.33333333333333,6.33333333333333
chr1,207495318,207499146,chr1_207497232_hg38,16,39
chr1,207564187,207566187,chr1_207565187_hg38,3.33333333333333,33.6666666666667
chr1,207619203,207621312,chr1_207620257_hg38,3.33333333333333,37.3333333333333
chr1,207638034,207640034,chr1_207639034_hg38,4.33333333333333,29.3333333333333
chr1,207644276,207646460,chr1_207645368_hg38,30.3333333333333,21.6666666666667
chr1,207747338,207757042,chr1_207752190_hg38,421.666666666667,204
chr1,207774926,207776926,chr1_207775926_hg38,11,10.3333333333333
chr1,207804201,207829354,chr1_207816777_hg38,2414,1893.33333333333
chr1,207829970,207832806,chr1_207831388_hg38,156,109
chr1,207836024,207839961,chr1_207837992_hg38,262,210.666666666667
chr1,207847208,207850358,chr1_207848783_hg38,46,78.6666666666667
chr1,207863423,207865423,chr1_207864423_hg38,81,90.3333333333333
chr1,207865544,207872403,chr1_207868973_hg38,1356,622.666666666667
chr1,20785134,20788868,chr1_20787001_hg38,395,235.666666666667
chr1,207882352,207887882,chr1_207885117_hg38,160.666666666667,244.333333333333
chr1,207888261,207892109,chr1_207890185_hg38,86.3333333333333,122.333333333333
chr1,207907319,207911995,chr1_207909657_hg38,116.333333333333,110.333333333333
chr1,207921599,207924126,chr1_207922862_hg38,50.3333333333333,40.6666666666667
chr1,207924350,207926350,chr1_207925350_hg38,16,29.3333333333333
chr1,207940896,207943541,chr1_207942218_hg38,124.333333333333,46.3333333333333
chr1,207949434,207951434,chr1_207950434_hg38,9,16.3333333333333
chr1,207957813,207966345,chr1_207962079_hg38,1380.33333333333,374
chr1,208027486,208033174,chr1_208030330_hg38,629.333333333333,273.333333333333
chr1,208040947,208049455,chr1_208045201_hg38,1366.33333333333,273
chr1,208057711,208060237,chr1_208058974_hg38,246,44
chr1,208068492,208070492,chr1_208069492_hg38,160.333333333333,39.3333333333333
chr1,208076406,208087570,chr1_208081988_hg38,1306.66666666667,339.333333333333
chr1,208089122,208091537,chr1_208090329_hg38,263,67
chr1,208100399,208103748,chr1_208102073_hg38,247.333333333333,89.3333333333333
chr1,208107064,208111631,chr1_208109347_hg38,1026.33333333333,110.333333333333
chr1,208117528,208122176,chr1_208119852_hg38,172.333333333333,65.6666666666667
chr1,208126867,208129262,chr1_208128064_hg38,285,64.6666666666667
chr1,208131054,208135548,chr1_208133301_hg38,367.333333333333,89
chr1,208141194,208143194,chr1_208142194_hg38,190,31.6666666666667
chr1,208149023,208152315,chr1_208150669_hg38,169.666666666667,64.3333333333333
chr1,208153457,208156839,chr1_208155148_hg38,433.666666666667,54
chr1,208157031,208171465,chr1_208164248_hg38,2984.66666666667,297
chr1,208171540,208188903,chr1_208180221_hg38,3242,511
chr1,20819415,20821415,chr1_20820415_hg38,38,43
chr1,208200163,208209262,chr1_208204712_hg38,498.666666666667,309
chr1,208212627,208214627,chr1_208213627_hg38,37.3333333333333,44
chr1,208218292,208222617,chr1_208220454_hg38,284.333333333333,147
chr1,208231203,208237508,chr1_208234355_hg38,345.666666666667,226.666666666667
chr1,208237935,208246527,chr1_208242231_hg38,1036,506
chr1,2080702,2084229,chr1_2082465_hg38,531.666666666667,55.6666666666667
chr1,208246905,208248905,chr1_208247905_hg38,59.3333333333333,63
chr1,208250025,208254136,chr1_208252080_hg38,44,111.666666666667
chr1,208268384,208271115,chr1_208269749_hg38,51.6666666666667,109.666666666667
chr1,208279639,208281639,chr1_208280639_hg38,62.6666666666667,18.6666666666667
chr1,208298007,208300012,chr1_208299009_hg38,41.6666666666667,11.6666666666667
chr1,208357033,208359033,chr1_208358033_hg38,4,5
chr1,208444815,208447217,chr1_208446016_hg38,7.66666666666667,17.3333333333333
chr1,208449427,208451502,chr1_208450464_hg38,6.66666666666667,45
chr1,208475435,208478067,chr1_208476751_hg38,8.33333333333333,33.3333333333333
chr1,20846091,20851063,chr1_20848577_hg38,15.6666666666667,34.6666666666667
chr1,20851203,20853203,chr1_20852203_hg38,8.33333333333333,15.3333333333333
chr1,208525900,208528056,chr1_208526978_hg38,17,44.6666666666667
chr1,208528136,208535780,chr1_208531958_hg38,237,145
chr1,208537257,208540297,chr1_208538777_hg38,16.6666666666667,39.6666666666667
chr1,208576025,208578514,chr1_208577269_hg38,10.3333333333333,83.3333333333333
chr1,208578728,208580728,chr1_208579728_hg38,23.6666666666667,19
chr1,208592915,208594915,chr1_208593915_hg38,7,5
chr1,208627938,208630092,chr1_208629015_hg38,5,12
chr1,208680872,208683776,chr1_208682324_hg38,4.66666666666667,16.6666666666667
chr1,20874179,20876980,chr1_20875579_hg38,11.3333333333333,16.6666666666667
chr1,208786115,208788614,chr1_208787364_hg38,9,47
chr1,20884091,20886091,chr1_20885091_hg38,9,14
chr1,208941862,208946722,chr1_208944292_hg38,7,12.6666666666667
chr1,208950846,208953012,chr1_208951929_hg38,4.33333333333333,3
chr1,20895675,20899267,chr1_20897471_hg38,9.33333333333333,11
chr1,208984108,208986108,chr1_208985108_hg38,3.33333333333333,7
chr1,208987898,208990139,chr1_208989018_hg38,7.33333333333333,24.3333333333333
chr1,209023234,209025234,chr1_209024234_hg38,1.66666666666667,2.33333333333333
chr1,209029758,209031937,chr1_209030847_hg38,6.33333333333333,6.66666666666667
chr1,209038738,209041549,chr1_209040143_hg38,8.33333333333333,15.6666666666667
chr1,209044742,209046742,chr1_209045742_hg38,3.66666666666667,2.66666666666667
chr1,209050594,209053106,chr1_209051850_hg38,12.6666666666667,4
chr1,209073340,209076526,chr1_209074933_hg38,6.33333333333333,2.33333333333333
chr1,2084406,2097403,chr1_2090904_hg38,3288.33333333333,471.333333333333
chr1,209094688,209097481,chr1_209096084_hg38,12.3333333333333,9
chr1,209102651,209104651,chr1_209103651_hg38,26.3333333333333,19.3333333333333
chr1,209104845,209107819,chr1_209106332_hg38,142,57.3333333333333
chr1,209167829,209169829,chr1_209168829_hg38,3.33333333333333,6.66666666666667
chr1,209190111,209192111,chr1_209191111_hg38,10,5.33333333333333
chr1,209206154,209209407,chr1_209207780_hg38,112.333333333333,107
chr1,209219243,209221522,chr1_209220382_hg38,16,58
chr1,20931302,20933461,chr1_20932381_hg38,9.33333333333333,9.33333333333333
chr1,209342860,209344860,chr1_209343860_hg38,36,10.3333333333333
chr1,209353148,209355292,chr1_209354220_hg38,63.6666666666667,35
chr1,209355496,209357496,chr1_209356496_hg38,24.3333333333333,33
chr1,209359175,209361175,chr1_209360175_hg38,44.3333333333333,8.66666666666667
chr1,209361435,209370892,chr1_209366163_hg38,466,126
chr1,209394748,209396748,chr1_209395748_hg38,18,42
chr1,209397261,209400457,chr1_209398859_hg38,25,55
chr1,209410488,209413232,chr1_209411860_hg38,48.3333333333333,35.3333333333333
chr1,209419959,209423049,chr1_209421504_hg38,142.333333333333,28.6666666666667
chr1,209426842,209436626,chr1_209431734_hg38,387.666666666667,139
chr1,20942589,20945877,chr1_20944233_hg38,15.6666666666667,22.6666666666667
chr1,20948522,20952163,chr1_20950342_hg38,13.3333333333333,17.6666666666667
chr1,209526821,209528821,chr1_209527821_hg38,6.33333333333333,6
chr1,209543800,209545800,chr1_209544800_hg38,14,27.6666666666667
chr1,209583114,209585384,chr1_209584249_hg38,40,89.6666666666667
chr1,209588520,209592180,chr1_209590350_hg38,16.3333333333333,175
chr1,209595043,209597043,chr1_209596043_hg38,22.6666666666667,53.6666666666667
chr1,209607856,209611033,chr1_209609444_hg38,30,160
chr1,209616060,209628785,chr1_209622422_hg38,520.333333333333,543
chr1,209640590,209644496,chr1_209642543_hg38,72.3333333333333,137.666666666667
chr1,209644980,209647509,chr1_209646244_hg38,18,55
chr1,20963764,20965992,chr1_20964878_hg38,7.66666666666667,21.3333333333333
chr1,209648112,209660644,chr1_209654378_hg38,74,195
chr1,209662796,209664796,chr1_209663796_hg38,8.66666666666667,12.3333333333333
chr1,209671983,209677161,chr1_209674572_hg38,351,123
chr1,209685038,209687038,chr1_209686038_hg38,7,16.3333333333333
chr1,209688264,209690264,chr1_209689264_hg38,6,15.3333333333333
chr1,209703939,209706758,chr1_209705348_hg38,14.3333333333333,64.6666666666667
chr1,209713753,209715753,chr1_209714753_hg38,11.6666666666667,53.6666666666667
chr1,209718511,209725823,chr1_209722167_hg38,25.3333333333333,79.6666666666667
chr1,209732168,209734168,chr1_209733168_hg38,4,16.3333333333333
chr1,209740735,209744366,chr1_209742550_hg38,34.6666666666667,122.666666666667
chr1,209746527,209749594,chr1_209748060_hg38,56,106.666666666667
chr1,209755394,209758306,chr1_209756850_hg38,19.6666666666667,56.3333333333333
chr1,209766645,209771664,chr1_209769154_hg38,35,111.666666666667
chr1,209782304,209789141,chr1_209785722_hg38,478.666666666667,164
chr1,209789688,209793437,chr1_209791562_hg38,26.6666666666667,9.33333333333333
chr1,209799741,209809471,chr1_209804606_hg38,628,69
chr1,209814787,209817462,chr1_209816124_hg38,13,18.3333333333333
chr1,209822846,209825028,chr1_209823937_hg38,20.6666666666667,24.3333333333333
chr1,20981382,20983473,chr1_20982427_hg38,9,15.3333333333333
chr1,209826606,209829257,chr1_209827931_hg38,151,55.6666666666667
chr1,209836883,209841430,chr1_209839156_hg38,14,43
chr1,209852938,209857583,chr1_209855260_hg38,122,212.666666666667
chr1,209861800,209863958,chr1_209862879_hg38,32,101.666666666667
chr1,209868773,209873175,chr1_209870974_hg38,21.3333333333333,222
chr1,209874606,209877214,chr1_209875910_hg38,51.3333333333333,101.333333333333
chr1,209878375,209885230,chr1_209881802_hg38,278.333333333333,391
chr1,209936251,209940060,chr1_209938155_hg38,355.666666666667,125
chr1,209983183,209986684,chr1_209984933_hg38,126.666666666667,58
chr1,209992142,209994380,chr1_209993261_hg38,50,31.6666666666667
chr1,210000932,210002932,chr1_210001932_hg38,32.6666666666667,10.6666666666667
chr1,21000241,21002241,chr1_21001241_hg38,11.6666666666667,30
chr1,2099487,2101487,chr1_2100487_hg38,286.666666666667,58.6666666666667
chr1,210074114,210076114,chr1_210075114_hg38,24,9.66666666666667
chr1,210086461,210088461,chr1_210087461_hg38,46,9.66666666666667
chr1,210095656,210105041,chr1_210100348_hg38,415.333333333333,33
chr1,210131218,210133218,chr1_210132218_hg38,28.3333333333333,8.33333333333333
chr1,21020715,21023807,chr1_21022261_hg38,17.6666666666667,57.6666666666667
chr1,210221213,210224378,chr1_210222795_hg38,7.66666666666667,16
chr1,210232195,210235519,chr1_210233857_hg38,273,189.333333333333
chr1,210236075,210238570,chr1_210237322_hg38,41.6666666666667,126
chr1,210249557,210254052,chr1_210251804_hg38,269.333333333333,195.333333333333
chr1,21024267,21026267,chr1_21025267_hg38,10.3333333333333,20
chr1,210261433,210264015,chr1_210262724_hg38,19.3333333333333,58.6666666666667
chr1,21027575,21030167,chr1_21028871_hg38,9.66666666666667,13
chr1,210291490,210296332,chr1_210293911_hg38,53,104.666666666667
chr1,210297562,210299562,chr1_210298562_hg38,20.6666666666667,8
chr1,210301610,210303610,chr1_210302610_hg38,36,21.6666666666667
chr1,210310462,210312850,chr1_210311656_hg38,57.6666666666667,53
chr1,210327915,210330249,chr1_210329082_hg38,110.333333333333,132
chr1,210342412,210344559,chr1_210343485_hg38,9.33333333333333,57.3333333333333
chr1,210346527,210348527,chr1_210347527_hg38,3.33333333333333,51.6666666666667
chr1,21034151,21036393,chr1_21035272_hg38,94.3333333333333,50
chr1,210360312,210365994,chr1_210363153_hg38,35.6666666666667,117.666666666667
chr1,210366039,210368245,chr1_210367142_hg38,14.3333333333333,81.3333333333333
chr1,210371131,210375940,chr1_210373535_hg38,13,49
chr1,210383966,210385966,chr1_210384966_hg38,7.33333333333333,11.6666666666667
chr1,210391894,210395895,chr1_210393894_hg38,84.6666666666667,227.666666666667
chr1,210415191,210417191,chr1_210416191_hg38,37,27
chr1,210418220,210420300,chr1_210419260_hg38,7.33333333333333,14.6666666666667
chr1,210447146,210449146,chr1_210448146_hg38,34.3333333333333,28.3333333333333
chr1,210455356,210457356,chr1_210456356_hg38,49.3333333333333,8
chr1,210463549,210465549,chr1_210464549_hg38,37.3333333333333,3.66666666666667
chr1,2103636,2106011,chr1_2104823_hg38,510.666666666667,44
chr1,210486165,210490614,chr1_210488389_hg38,201.333333333333,44.6666666666667
chr1,210491290,210493290,chr1_210492290_hg38,29,19
chr1,210504897,210507083,chr1_210505990_hg38,57,42
chr1,210583690,210588807,chr1_210586248_hg38,153.666666666667,158
chr1,21057839,21060562,chr1_21059200_hg38,8.33333333333333,16
chr1,210597061,210599140,chr1_210598100_hg38,14.6666666666667,52
chr1,210617509,210622951,chr1_210620230_hg38,152.333333333333,230
chr1,210624296,210627040,chr1_210625668_hg38,20.6666666666667,122.333333333333
chr1,210630463,210634856,chr1_210632659_hg38,52,146.333333333333
chr1,210653110,210656495,chr1_210654802_hg38,44,28
chr1,210680988,210684961,chr1_210682974_hg38,274.666666666667,78.6666666666667
chr1,210685476,210692391,chr1_210688933_hg38,415,249.333333333333
chr1,210693320,210695454,chr1_210694387_hg38,96,89.3333333333333
chr1,210696617,210701415,chr1_210699016_hg38,236,138.666666666667
chr1,210704117,210708476,chr1_210706296_hg38,170.666666666667,94.6666666666667
chr1,210710850,210712850,chr1_210711850_hg38,99,58
chr1,210741761,210752509,chr1_210747135_hg38,990.666666666667,252.666666666667
chr1,210752625,210759757,chr1_210756191_hg38,680,203
chr1,210764272,210767105,chr1_210765688_hg38,154.666666666667,22.6666666666667
chr1,210774302,210777345,chr1_210775823_hg38,176.666666666667,67
chr1,210785715,210787715,chr1_210786715_hg38,156,34
chr1,210791426,210793426,chr1_210792426_hg38,29.6666666666667,53.3333333333333
chr1,210796670,210798670,chr1_210797670_hg38,70,48.3333333333333
chr1,210799091,210802533,chr1_210800812_hg38,179.666666666667,69.3333333333333
chr1,210814862,210816967,chr1_210815914_hg38,118.666666666667,49
chr1,210821131,210823131,chr1_210822131_hg38,63,48.6666666666667
chr1,210826060,210828060,chr1_210827060_hg38,114.666666666667,20.3333333333333
chr1,210828224,210831342,chr1_210829783_hg38,150.333333333333,43
chr1,210834870,210838216,chr1_210836543_hg38,188,54.3333333333333
chr1,210839580,210842255,chr1_210840917_hg38,278.333333333333,47.3333333333333
chr1,210842262,210844492,chr1_210843377_hg38,377.333333333333,42.3333333333333
chr1,210848962,210854464,chr1_210851713_hg38,290.666666666667,218.333333333333
chr1,2107525,2109525,chr1_2108525_hg38,297.333333333333,50
chr1,210854632,210856632,chr1_210855632_hg38,54,58
chr1,210884866,210886866,chr1_210885866_hg38,62,48.6666666666667
chr1,210896828,210902362,chr1_210899595_hg38,727.333333333333,119.333333333333
chr1,210902859,210911762,chr1_210907310_hg38,743.333333333333,247.666666666667
chr1,21090379,21092379,chr1_21091379_hg38,8.66666666666667,20
chr1,210914364,210916364,chr1_210915364_hg38,75,53
chr1,210917286,210920924,chr1_210919105_hg38,66.3333333333333,65
chr1,210940384,210944951,chr1_210942667_hg38,277.333333333333,92.3333333333333
chr1,210944981,210947933,chr1_210946457_hg38,254,68.6666666666667
chr1,210950246,210953165,chr1_210951705_hg38,86,67.3333333333333
chr1,21099744,21101785,chr1_21100764_hg38,6.33333333333333,27.6666666666667
chr1,211010827,211015609,chr1_211013218_hg38,142.666666666667,67.6666666666667
chr1,211023912,211026561,chr1_211025236_hg38,71,55.3333333333333
chr1,211033964,211037807,chr1_211035885_hg38,78.6666666666667,55.6666666666667
chr1,211066235,211068272,chr1_211067253_hg38,66.6666666666667,33.3333333333333
chr1,211081872,211083872,chr1_211082872_hg38,44.3333333333333,20.3333333333333
chr1,211093428,211096405,chr1_211094916_hg38,130,29.3333333333333
chr1,211112037,211116208,chr1_211114122_hg38,172.333333333333,26.3333333333333
chr1,211122520,211125690,chr1_211124105_hg38,140.333333333333,34.6666666666667
chr1,211126692,211128692,chr1_211127692_hg38,62,31.3333333333333
chr1,211128933,211135674,chr1_211132303_hg38,612.666666666667,242
chr1,21111424,21119651,chr1_21115537_hg38,49,145.333333333333
chr1,21122342,21125197,chr1_21123769_hg38,12.6666666666667,32.6666666666667
chr1,211256137,211262247,chr1_211259192_hg38,656.666666666667,416.666666666667
chr1,211308909,211310909,chr1_211309909_hg38,7,13
chr1,211325521,211338316,chr1_211331918_hg38,165.666666666667,221.333333333333
chr1,211338781,211342569,chr1_211340675_hg38,12.3333333333333,22
chr1,211352467,211354574,chr1_211353520_hg38,14.6666666666667,16.3333333333333
chr1,211358779,211361900,chr1_211360339_hg38,10.3333333333333,46.3333333333333
chr1,211381800,211384213,chr1_211383006_hg38,51,92
chr1,211415632,211417793,chr1_211416712_hg38,48.3333333333333,38
chr1,211468122,211471373,chr1_211469747_hg38,28.3333333333333,37.3333333333333
chr1,211484281,211486383,chr1_211485332_hg38,61,11.6666666666667
chr1,211489277,211491859,chr1_211490568_hg38,22.6666666666667,25.6666666666667
chr1,211500372,211503096,chr1_211501734_hg38,48.3333333333333,12.6666666666667
chr1,21148714,21153056,chr1_21150885_hg38,164.666666666667,142.333333333333
chr1,211513597,211525460,chr1_211519528_hg38,116.666666666667,133
chr1,211526978,211529144,chr1_211528061_hg38,16.3333333333333,47
chr1,211531037,211533133,chr1_211532085_hg38,52,50.6666666666667
chr1,211541285,211543285,chr1_211542285_hg38,17.6666666666667,30.6666666666667
chr1,211548130,211550233,chr1_211549181_hg38,14,35
chr1,211574395,211582383,chr1_211578389_hg38,363.333333333333,282.333333333333
chr1,211591270,211593270,chr1_211592270_hg38,5.66666666666667,40.6666666666667
chr1,211595241,211598018,chr1_211596629_hg38,8,24
chr1,211603628,211614376,chr1_211609002_hg38,122,210
chr1,211615728,211617933,chr1_211616830_hg38,184,41.3333333333333
chr1,211629596,211634234,chr1_211631915_hg38,97.6666666666667,49.6666666666667
chr1,21162447,21164594,chr1_21163520_hg38,12.6666666666667,24.3333333333333
chr1,211635282,211637282,chr1_211636282_hg38,7.66666666666667,6.33333333333333
chr1,211641887,211646203,chr1_211644045_hg38,112.666666666667,64.3333333333333
chr1,211646922,211649817,chr1_211648369_hg38,15.6666666666667,36
chr1,211666280,211668280,chr1_211667280_hg38,3,8.33333333333333
chr1,211674422,211677004,chr1_211675713_hg38,40,28
chr1,211680502,211682502,chr1_211681502_hg38,11,27
chr1,211686835,211688870,chr1_211687852_hg38,4,5
chr1,211694582,211696582,chr1_211695582_hg38,6,20
chr1,211697776,211700330,chr1_211699053_hg38,36.3333333333333,85.6666666666667
chr1,211702707,211705610,chr1_211704158_hg38,29,149.333333333333
chr1,21170556,21172556,chr1_21171556_hg38,22,36
chr1,211722082,211726072,chr1_211724077_hg38,32.3333333333333,50.6666666666667
